,Player,Age,Team,Position,Games Played,Goals,Assists,PTS,+/-,PIM,PPG,SHG,GWG,Shots,S%,TOI,BLK,HIT,FOW,Season
695,Mike Reilly\reillmi01,25,MTL,D,57,3,8,11,0,16,1,0,1,101,3.0,1065,53,48,0,2
696,Sam Reinhart\reinhsa01,23,BUF,C,82,22,43,65,-10,16,2,0,1,180,12.2,1555,47,38,31,2
697,Sheldon Rempal\rempash01,23,LAK,RW,7,0,0,0,-1,0,0,0,0,3,0.0,61,1,0,0,2
698,Anthony Richard\richaan01,22,NSH,C,1,0,0,0,-1,0,0,0,0,0,,7,1,0,0,2
699,Brad Richardson\richabr02,33,ARI,C,66,19,8,27,6,22,0,3,3,128,14.8,1054,55,63,577,2
700,Tobias Rieder\riedeto01,26,EDM,C,67,0,11,11,-8,8,0,0,0,92,0.0,847,44,69,5,2
701,Morgan Rielly\riellmo01,24,TOR,D,82,20,52,72,24,14,3,0,5,223,9.0,1896,114,61,0,2
702,Juuso Riikola\riikoju01,25,PIT,D,37,2,3,5,3,10,2,0,1,43,4.7,617,38,86,0,2
703,Zac Rinaldo\rinalza01,28,NSH,C,23,1,2,3,1,20,0,0,1,11,9.1,164,8,47,1,2
704,Rasmus Ristolainen\ristora01,24,BUF,D,78,5,38,43,-41,38,1,0,2,182,2.7,1922,121,235,0,2
705,Brett Ritchie\ritchbr01,25,DAL,RW,53,4,2,6,-7,57,1,0,2,57,7.0,509,13,126,2,2
706,Nick Ritchie\ritchni01,23,ANA,LW,60,9,22,31,6,82,2,0,2,96,9.4,900,31,123,4,2
707,Eric Robinson\robiner01,23,CBJ,LW,13,0,0,0,-4,0,0,0,0,18,0.0,154,1,24,0,2
708,Jack Rodewald\rodewja01,24,OTT,RW,6,0,0,0,0,0,0,0,0,2,0.0,42,3,8,0,2
709,Evan Rodrigues\rodriev01,25,BUF,C,74,9,20,29,-7,25,2,0,1,168,5.4,1171,33,33,304,2
710,Kevin Rooney\rooneke01,25,NJD,C,41,6,4,10,-4,15,0,1,1,39,15.4,517,22,77,187,2
711,Calle Rosen\rosenca01,24,TOR,D,4,1,0,1,-3,0,0,0,0,5,20.0,67,2,1,0,2
712,Jack Roslovic\rosloja01,22,WPG,C,77,9,15,24,-2,4,5,0,0,74,12.2,750,21,32,91,2
713,Antoine Roussel\roussan01,29,VAN,LW,65,9,22,31,5,118,0,0,1,84,10.7,894,50,87,17,2
714,Carter Rowney\rowneca01,29,ANA,RW,62,7,13,20,0,12,0,1,0,53,13.2,778,35,178,171,2
715,Kevin Roy\royke01,25,ANA,C,3,0,0,0,-1,0,0,0,0,2,0.0,39,2,0,0,2
716,Matt Roy\royma04,23,LAK,D,25,2,4,6,-1,8,0,0,1,34,5.9,428,47,38,0,2
717,Nicolas Roy\royni01,21,CAR,C,6,0,0,0,0,2,0,0,0,1,0.0,42,1,7,21,2
718,Chad Ruhwedel\ruhwech01,28,PIT,D,18,1,1,2,-9,4,0,0,1,22,4.5,293,16,40,0,2
719,Kris Russell\russekr01,31,EDM,D,72,3,13,16,5,27,0,0,0,63,4.8,1471,185,93,0,2
720,Patrick Russell\russepa01,26,EDM,RW,6,0,0,0,0,2,0,0,0,6,0.0,53,2,9,0,2
721,Bryan Rust\rustbr01,26,PIT,RW,72,18,17,35,10,24,0,2,4,141,12.8,1145,59,119,8,2
722,Jan Rutta\ruttaja02,28,TOT,D,37,2,6,8,4,16,0,0,0,42,4.8,577,30,24,0,2
723,Bobby Ryan\ryanbo01,31,OTT,LW,78,15,27,42,-29,35,7,0,1,160,9.4,1223,49,77,8,2
724,Derek Ryan\ryande01,32,CGY,C,81,13,25,38,21,24,2,0,1,103,12.6,1118,19,19,440,2
725,Joakim Ryan\ryanjo02,25,SJS,D,44,0,7,7,-1,15,0,0,0,35,0.0,562,39,43,0,2
726,Kerby Rychel\rycheke01,24,CGY,LW,2,0,0,0,-1,0,0,0,0,1,0.0,18,1,3,0,2
727,Brandon Saad\saadbr01,26,CHI,LW,80,23,24,47,-9,12,5,3,3,195,11.8,1415,25,52,24,2
728,Miikka Salomaki\salommi01,25,NSH,RW,37,3,4,7,5,8,0,0,0,51,5.9,387,20,72,2,2
729,Zach Sanford\sanfoza01,24,STL,LW,60,8,12,20,8,21,0,0,2,77,10.4,755,37,48,8,2
730,Travis Sanheim\sanhetr01,22,PHI,D,82,9,26,35,-4,22,2,0,2,121,7.4,1604,133,45,0,2
731,Steven Santini\santist01,23,NJD,D,39,1,3,4,-6,16,0,0,0,41,2.4,650,43,80,0,2
732,Ashton Sautner\sautnas01,24,VAN,D,17,0,1,1,-2,2,0,0,0,21,0.0,247,17,25,0,2
733,David Savard\savarda01,28,CBJ,D,82,8,16,24,19,36,0,0,1,124,6.5,1619,123,122,0,2
734,Luca Sbisa\sbisalu01,29,NYI,D,9,0,1,1,0,4,0,0,0,5,0.0,139,7,17,0,2
735,Marco Scandella\scandma01,28,BUF,D,63,6,7,13,-13,26,0,0,1,83,7.2,1109,75,53,0,2
736,Colton Sceviour\scevico01,29,FLA,C,59,5,10,15,-2,15,0,0,0,116,4.3,725,58,89,39,2
737,Tim Schaller\schalti01,28,VAN,LW,47,3,7,10,-2,9,0,0,0,44,6.8,501,18,66,1,2
738,Mark Scheifele\scheima01,25,WPG,C,82,38,46,84,8,38,12,0,6,199,19.1,1793,54,54,802,2
739,Brayden Schenn\schenbr01,27,STL,C,72,17,37,54,3,40,4,0,5,159,10.7,1338,31,111,323,2
740,Luke Schenn\schenlu01,29,TOT,D,26,0,2,2,-10,16,0,0,0,30,0.0,362,39,105,0,2
741,Nikita Scherbak\scherni01,23,LAK,RW,8,1,0,1,-4,2,0,0,0,12,8.3,81,1,9,0,2
742,Cameron Schilling\schilca01,30,WPG,D,4,0,1,1,0,0,0,0,0,2,0.0,48,5,3,0,2
743,David Schlemko\schleda01,31,MTL,D,18,0,2,2,-1,4,0,0,0,29,0.0,357,45,29,0,2
744,Jordan Schmaltz\schmajo01,25,STL,D,20,0,2,2,-7,2,0,0,0,11,0.0,230,22,10,0,2
745,Nick Schmaltz\schmani01,22,TOT,C,40,7,18,25,-12,8,5,0,2,62,11.3,713,12,5,104,2
746,Nate Schmidt\schmina01,27,VEG,D,61,9,21,30,22,8,1,0,1,112,8.0,1339,100,37,0,2
747,Jimmy Schuldt\schulja01,23,VEG,D,1,0,1,1,-1,0,0,0,0,1,0.0,21,1,0,0,2
748,Justin Schultz\schulju01,28,PIT,D,29,2,13,15,0,4,1,0,0,47,4.3,595,41,25,0,2
749,Jaden Schwartz\schwaja01,26,STL,C,69,11,25,36,-6,16,2,0,1,183,6.0,1251,27,61,18,2
750,Brent Seabrook\seabrbr01,33,CHI,D,78,5,23,28,-6,41,2,0,1,165,3.0,1490,180,124,0,2
751,Lukas Sedlak\sedlalu01,25,CBJ,C,47,4,2,6,-5,10,0,0,0,43,9.3,423,20,69,43,2
752,Nick Seeler\seeleni01,25,MIN,D,71,2,5,7,-4,64,0,0,1,67,3.0,876,116,78,0,2
753,Tyler Seguin\seguity01,27,DAL,C,82,33,47,80,17,18,9,0,8,334,9.9,1701,47,74,676,2
754,Andrej Sekera\sekeran01,32,EDM,D,24,0,4,4,3,6,0,0,0,28,0.0,396,21,17,0,2
755,Brett Seney\seneybr01,22,NJD,LW,51,5,8,13,-14,31,0,0,0,49,10.2,527,15,48,98,2
756,Zachary Senyshyn\senysza01,21,BOS,RW,2,1,0,1,0,0,0,0,0,4,25.0,23,0,1,0,2
757,Mikhail Sergachev\sergami01,20,TBL,D,75,6,26,32,12,28,0,0,0,128,4.7,1344,93,97,1,2
758,Damon Severson\severda01,24,NJD,D,82,11,28,39,-27,58,3,0,0,146,7.5,1808,87,83,0,2
759,Kevin Shattenkirk\shattke01,30,NYR,D,73,2,26,28,-15,20,1,0,0,148,1.4,1383,104,73,0,2
760,Andrew Shaw\shawan01,27,MTL,C,63,19,28,47,17,71,3,0,3,135,14.1,1003,36,128,181,2
761,Riley Sheahan\sheahri01,27,TOT,C,82,9,10,19,-9,17,0,1,2,110,8.2,1104,44,72,360,2
762,Conor Sheary\shearco01,26,BUF,LW,78,14,20,34,-18,12,4,0,3,147,9.5,1140,29,29,19,2
763,Kiefer Sherwood\sherwki01,23,ANA,RW,50,6,6,12,1,8,0,0,1,60,10.0,569,19,79,7,2
764,Kole Sherwood\sherwko01,22,CBJ,RW,2,0,0,0,0,0,0,0,0,2,0.0,18,1,10,0,2
765,Devin Shore\shorede01,24,TOT,C,76,10,19,29,-12,13,2,2,4,82,12.2,1084,64,94,86,2
766,Jonas Siegenthaler\siegejo01,21,WSH,D,26,0,4,4,6,10,0,0,0,12,0.0,368,44,31,0,2
767,Dylan Sikura\sikurdy01,23,CHI,C,33,0,8,8,2,0,0,0,0,52,0.0,372,10,3,0,2
768,Jakob Silfverberg\silfvja01,28,ANA,LW,73,24,19,43,-9,28,3,2,4,163,14.7,1248,43,38,19,2
769,Radim Simek\simekra01,26,SJS,D,41,1,8,9,7,8,0,0,1,41,2.4,624,34,67,0,2
770,Wayne Simmonds\simmowa01,30,TOT,RW,79,17,13,30,-16,99,5,0,2,157,10.8,1238,28,137,4,2
771,Dominik Simon\simondo01,24,PIT,C,71,8,20,28,8,18,1,0,0,121,6.6,946,19,89,6,2
772,Colton Sissons\sissoco01,25,NSH,C,75,15,15,30,20,23,1,0,3,110,13.6,1203,52,109,421,2
773,Jeff Skinner\skinnje01,26,BUF,C,82,40,23,63,0,36,8,0,7,268,14.9,1518,24,31,157,2
774,Brady Skjei\skjeibr01,24,NYR,D,78,8,17,25,-4,44,0,0,1,126,6.3,1656,119,178,1,2
775,Jaccob Slavin\slavija01,24,CAR,D,82,8,23,31,0,18,5,1,1,146,5.5,1889,133,70,0,2
776,Brendan Smith\smithbr05,29,NYR,D,63,4,9,13,-7,71,0,0,0,66,6.1,964,48,100,0,2
777,C.J. Smith\smithcj01,24,BUF,LW,11,2,0,2,0,0,0,0,1,18,11.1,117,1,4,0,2
778,Craig Smith\smithcr01,29,NSH,C,76,21,17,38,11,20,4,0,2,205,10.2,1150,33,77,26,2
779,Gemel Smith\smithge02,24,TOT,C,17,2,1,3,-4,0,0,0,0,14,14.3,142,3,13,2,2
780,Reilly Smith\smithre01,27,VEG,RW,74,19,34,53,13,14,4,1,1,178,10.7,1352,33,39,5,2
781,Zack Smith\smithza01,30,OTT,C,70,9,19,28,-6,81,0,1,1,101,8.9,1145,27,136,403,2
782,Devante Smith-Pelly\smithde06,26,WSH,RW,54,4,4,8,-6,15,0,0,0,60,6.7,586,36,78,16,2
783,Vladimir Sobotka\sobotvl01,31,BUF,C,69,5,8,13,-20,26,0,0,0,71,7.0,979,30,87,318,2
784,Carl Soderberg\soderca01,33,COL,C,82,23,26,49,-5,26,2,3,2,188,12.2,1431,67,99,528,2
785,Marcus Sorensen\sorenma01,26,SJS,RW,80,17,13,30,10,23,0,1,1,100,17.0,1037,29,88,12,2
786,Nikita Soshnikov\soshnni01,25,STL,RW,5,0,0,0,-1,0,0,0,0,1,0.0,36,2,5,0,2
787,Jason Spezza\spezzja01,35,DAL,C,76,8,19,27,-13,29,2,0,1,121,6.6,1009,30,16,470,2
788,Ryan Spooner\spoonry01,27,TOT,C,52,3,6,9,-12,2,0,0,1,67,4.5,594,7,39,59,2
789,Daniel Sprong\spronda01,21,TOT,RW,63,14,9,23,-16,10,2,0,3,125,11.2,753,14,35,4,2
790,Jared Spurgeon\spurgja01,29,MIN,D,82,14,29,43,-1,20,4,0,0,152,9.2,1980,145,91,1,2
791,Eric Staal\staaler01,34,MIN,C,81,22,30,52,-7,34,7,0,6,215,10.2,1468,28,41,642,2
792,Jordan Staal\staaljo01,30,CAR,C,50,11,17,28,6,26,0,0,1,121,9.1,914,18,122,571,2
793,Marc Staal\staalma01,32,NYR,D,79,3,10,13,-9,32,0,0,0,84,3.6,1534,119,94,0,2
794,Drew Stafford\staffdr01,33,NJD,RW,57,5,8,13,-7,18,1,0,0,77,6.5,699,19,50,16,2
795,Steven Stamkos\stamkst01,28,TBL,C,82,45,53,98,4,37,19,2,6,234,19.2,1501,40,72,506,2
796,Paul Stastny\stastpa01,33,VEG,C,50,13,29,42,14,30,1,1,2,103,12.6,905,15,35,463,2
797,Troy Stecher\stechtr01,24,VAN,D,78,2,21,23,9,32,0,1,0,105,1.9,1554,96,91,0,2
798,Sam Steel\steelsa01,20,ANA,C,22,6,5,11,2,8,0,1,0,33,18.2,329,6,9,108,2
799,Alex Steen\steenal01,34,STL,C,65,10,17,27,2,14,2,1,0,114,8.8,1030,50,55,11,2
800,Lee Stempniak\stemple01,35,BOS,RW,2,0,0,0,-1,0,0,0,0,0,,16,0,2,0,2
801,Kevin Stenlund\stenlke01,22,CBJ,C,4,0,0,0,0,4,0,0,0,3,0.0,44,1,3,3,2
802,Derek Stepan\stepade01,28,ARI,C,72,15,20,35,-2,14,1,3,3,195,7.7,1384,51,50,651,2
803,Chandler Stephenson\stephch02,24,WSH,C,64,5,6,11,-13,0,0,1,0,36,13.9,775,33,38,47,2
804,Riley Stillman\stillri01,20,FLA,D,1,0,0,0,0,2,0,0,0,1,0.0,11,0,5,0,2
805,Mark Stone\stonema01,26,TOT,RW,77,33,40,73,17,27,6,1,4,199,16.6,1531,71,72,28,2
806,Michael Stone\stonemi01,28,CGY,D,14,0,5,5,0,10,0,0,0,12,0.0,223,16,27,0,2
807,Anton Stralman\stralan01,32,TBL,D,47,2,15,17,12,8,0,0,0,57,3.5,965,71,59,0,2
808,Ben Street\streebe01,31,ANA,C,21,3,2,5,-4,2,0,0,0,19,15.8,253,9,19,16,2
809,Dylan Strome\stromdy01,21,TOT,C,78,20,37,57,-8,20,6,0,3,145,13.8,1260,46,13,434,2
810,Ryan Strome\stromry01,25,TOT,C,81,19,16,35,-3,64,4,0,2,110,17.3,1261,36,76,365,2
811,Nico Sturm\sturmni01,23,MIN,C,2,0,0,0,0,0,0,0,0,7,0.0,26,2,3,5,2
812,P.K. Subban\subbapk01,29,NSH,D,63,9,22,31,5,60,2,1,1,168,5.4,1428,75,56,0,2
813,Libor Sulak\sulakli01,24,DET,D,6,0,0,0,-4,6,0,0,0,7,0.0,116,5,18,0,2
814,Oskar Sundqvist\sundqos01,24,STL,C,74,14,17,31,-1,22,0,1,2,113,12.4,1023,31,101,227,2
815,Antti Suomela\suomean01,24,SJS,C,27,3,5,8,1,4,0,0,0,42,7.1,306,11,10,102,2
816,Andrej Sustr\sustran01,28,ANA,D,5,0,0,0,0,6,0,0,0,6,0.0,60,7,3,0,2
817,Ryan Suter\suterry01,34,MIN,D,82,7,40,47,-8,41,3,1,2,136,5.1,2189,109,78,1,2
818,Brandon Sutter\suttebr03,29,VAN,C,26,4,2,6,-12,6,1,1,0,43,9.3,454,13,33,224,2
819,Andrei Svechnikov\svechan01,18,CAR,RW,82,20,17,37,0,62,0,0,3,189,10.6,1201,26,123,1,2
820,Brandon Tanev\tanevbr01,27,WPG,LW,80,14,15,29,9,41,0,2,0,127,11.0,1129,81,278,3,2
821,Chris Tanev\tanevch01,29,VAN,D,55,2,10,12,3,18,0,0,0,51,3.9,1109,122,29,0,2
822,Eric Tangradi\tangrer01,29,NJD,C,6,0,1,1,-3,0,0,0,0,10,0.0,83,4,11,3,2
823,Vladimir Tarasenko\tarasvl01,27,STL,RW,76,33,35,68,8,22,12,0,5,275,12.0,1398,40,88,4,2
824,Tomas Tatar\tatarto01,28,MTL,C,80,25,33,58,21,34,4,0,4,195,12.8,1313,30,77,10,2
825,John Tavares\tavarjo01,28,TOR,C,82,47,41,88,19,34,10,0,8,286,16.4,1565,53,59,833,2
826,Matt Tennyson\tennyma01,28,BUF,D,4,0,0,0,-4,0,0,0,0,4,0.0,43,2,10,0,2
827,Teuvo Teravainen\teravte01,24,CAR,LW,82,21,55,76,30,12,8,1,1,167,12.6,1469,23,35,18,2
828,Troy Terry\terrytr01,21,ANA,C,32,4,9,13,8,2,2,0,0,25,16.0,446,12,4,1,2
829,Josh Teves\tevesjo01,23,VAN,D,1,0,0,0,-1,2,0,0,0,0,,14,1,4,0,2
830,Alexandre Texier\texieal01,19,CBJ,C,2,1,0,1,3,0,0,0,0,6,16.7,26,1,2,0,2
831,Shea Theodore\theodsh01,23,VEG,D,79,12,25,37,-4,20,4,0,1,202,5.9,1588,91,27,1,2
832,Robert Thomas\thomaro01,19,STL,C,70,9,24,33,-2,14,3,0,0,80,11.3,915,22,13,97,2
833,Nate Thompson\thompna01,34,TOT,C,78,5,8,13,-1,17,0,0,0,71,7.0,1014,44,87,409,2
834,Tage Thompson\thompta01,21,BUF,C,65,7,5,12,-22,20,1,0,0,108,6.5,788,9,66,10,2
835,Chris Thorburn\thorbch01,35,STL,RW,1,0,0,0,0,0,0,0,0,0,,2,0,1,0,2
836,Joe Thornton\thornjo01,39,SJS,C,73,16,35,51,8,20,3,0,4,90,17.8,1135,14,17,356,2
837,Chris Tierney\tiernch01,24,OTT,C,81,9,39,48,-22,26,0,0,1,116,7.8,1379,54,30,531,2
838,Brady Tkachuk\tkachbr01,19,OTT,LW,71,22,23,45,-10,75,4,0,3,214,10.3,1138,26,174,73,2
839,Matthew Tkachuk\tkachma01,21,CGY,LW,80,34,43,77,14,62,11,0,2,207,16.4,1408,13,104,6,2
840,Devon Toews\toewsde01,24,NYI,D,48,5,13,18,7,4,1,0,2,81,6.2,859,30,24,0,2
841,Jonathan Toews\toewsjo01,30,CHI,C,82,35,46,81,2,40,9,1,5,235,14.9,1723,44,42,1059,2
842,Tyler Toffoli\toffoty01,26,LAK,C,82,13,21,34,-16,23,3,0,3,226,5.8,1411,23,39,24,2
843,Eeli Tolvanen\tolvaee01,19,NSH,RW,4,1,1,2,2,0,0,0,0,2,50.0,53,2,4,0,2
844,Dominic Toninato\tonindo01,24,COL,C,2,1,0,1,0,0,0,0,0,1,100.0,13,1,0,0,2
845,Vincent Trocheck\trochvi01,25,FLA,C,55,10,24,34,-9,54,3,1,1,158,6.3,1081,42,112,498,2
846,Zach Trotman\trotmza01,28,PIT,D,13,0,1,1,4,4,0,0,0,16,0.0,198,18,20,0,2
847,Jacob Trouba\troubja01,24,WPG,D,82,8,42,50,8,58,3,1,1,162,4.9,1876,171,112,0,2
848,Alex Tuch\tuchal01,22,VEG,RW,74,20,32,52,13,8,3,0,6,180,11.1,1238,40,92,43,2
849,Dominic Turgeon\turgedo01,22,DET,C,4,0,0,0,-3,0,0,0,0,2,0.0,50,3,3,8,2
850,Kyle Turris\turriky01,29,NSH,C,55,7,16,23,-6,33,4,0,1,78,9.0,863,15,24,281,2
851,Urho Vaakanainen\vaakaur01,20,BOS,D,2,0,0,0,-1,0,0,0,0,2,0.0,18,0,0,0,2
852,Juuso Valimaki\valimju01,20,CGY,D,24,1,2,3,-2,12,0,0,1,28,3.6,372,43,21,0,2
853,James van Riemsdyk\vanrija01,29,PHI,LW,66,27,21,48,-10,18,8,0,4,167,16.2,1096,16,34,6,2
854,Trevor van Riemsdyk\vanritr01,27,CAR,D,78,3,11,14,-4,10,0,0,1,102,2.9,1175,84,42,0,2
855,Thomas Vanek\vanekth01,35,DET,LW,64,16,20,36,-12,26,4,0,1,108,14.8,903,13,38,7,2
856,Phil Varone\varonph01,28,PHI,C,47,3,4,7,-2,8,0,0,0,34,8.8,372,19,23,81,2
857,Sami Vatanen\vatansa01,27,NJD,D,50,4,13,17,-17,22,3,0,0,107,3.7,1086,77,68,0,2
858,Frank Vatrano\vatrafr01,24,FLA,LW,81,24,15,39,-10,38,2,0,1,208,11.5,1188,74,139,15,2
859,Max Veronneau\veronma01,23,OTT,RW,12,2,2,4,-5,0,1,0,0,15,13.3,150,5,0,0,2
860,Kristian Vesalainen\vesalkr01,19,WPG,W,5,0,1,1,0,0,0,0,0,1,0.0,34,1,1,0,2
861,Jimmy Vesey\veseyji02,25,NYR,LW,81,17,18,35,-6,21,1,0,4,154,11.0,1301,34,79,8,2
862,Jake Virtanen\virtaja01,22,VAN,RW,70,15,10,25,-4,44,2,0,1,154,9.7,1037,37,154,5,2
863,Marc-Edouard Vlasic\vlasima01,31,SJS,D,72,3,22,25,-6,10,0,0,0,100,3.0,1515,114,23,0,2
864,Jakub Voracek\voracja01,29,PHI,RW,78,20,46,66,-16,25,4,0,2,210,9.5,1456,29,17,12,2
865,Mikhail Vorobyev\vorobmi01,22,PHI,C,15,1,1,2,0,2,0,0,0,10,10.0,140,4,4,25,2
866,Jakub Vrana\vranaja01,22,WSH,LW,82,24,23,47,20,27,1,0,4,161,14.9,1151,32,47,4,2
867,Austin Wagner\wagneau01,21,LAK,LW,62,12,9,21,2,16,0,0,0,67,17.9,554,9,142,2,2
868,Chris Wagner\wagnech01,27,BOS,C,76,12,7,19,3,51,0,0,1,135,8.9,1022,38,247,54,2
869,Nathan Walker\walkena01,24,WSH,C,3,0,1,1,1,2,0,0,0,2,0.0,24,0,5,0,2
870,Sean Walker\walkese01,24,LAK,D,39,3,7,10,-8,8,1,0,0,55,5.5,602,40,43,0,2
871,Lucas Wallmark\wallmlu01,23,CAR,C,81,10,18,28,-8,36,2,0,4,131,7.6,1198,39,82,575,2
872,Austin Watson\watsoau01,27,NSH,LW,37,7,9,16,11,39,1,0,1,64,10.9,536,28,109,7,2
873,Jordan Weal\wealjo01,26,TOT,C,63,8,13,21,-8,18,2,0,1,75,10.7,848,26,28,333,2
874,Shea Weber\webersh01,33,MTL,D,58,14,19,33,15,28,5,0,3,166,8.4,1362,110,129,0,2
875,Yannick Weber\weberya01,30,NSH,D,62,2,6,8,7,18,0,0,0,67,3.0,739,32,64,0,2
876,MacKenzie Weegar\weegama01,25,FLA,D,64,4,11,15,-3,64,0,0,2,79,5.1,1086,103,127,1,2
877,Dale Weise\weiseda01,30,TOT,RW,51,5,6,11,-8,19,0,1,1,58,8.6,601,21,88,6,2
878,Andy Welinski\welinan01,25,ANA,D,26,1,3,4,-5,8,0,0,0,32,3.1,417,18,47,0,2
879,Alexander Wennberg\wennbal01,24,CBJ,C,75,2,23,25,-1,12,1,1,0,64,3.1,1131,32,34,342,2
880,Zach Werenski\werenza01,21,CBJ,D,82,11,33,44,-12,18,2,0,1,168,6.5,1878,89,67,0,2
881,Blake Wheeler\wheelbl01,32,WPG,RW,82,20,71,91,0,60,2,2,3,231,8.7,1698,53,81,31,2
882,Colin White\whiteco02,22,OTT,C,71,14,27,41,-24,24,5,0,2,123,11.4,1150,35,23,379,2
883,Colton White\whiteco03,21,NJD,D,3,0,0,0,-2,2,0,0,0,1,0.0,43,2,2,0,2
884,Chris Wideman\widemch01,29,TOT,D,25,2,5,7,-12,18,0,0,1,27,7.4,326,26,35,0,2
885,Justin Williams\williju01,37,CAR,RW,82,23,30,53,-4,44,9,0,5,237,9.7,1430,32,55,92,2
886,Colin Wilson\wilsoco01,29,COL,C,65,12,15,27,-6,8,5,0,2,104,11.5,882,31,55,20,2
887,Garrett Wilson\wilsoga01,27,PIT,LW,50,2,6,8,2,18,0,0,0,54,3.7,381,16,114,3,2
888,Scott Wilson\wilsosc01,26,BUF,C,15,0,3,3,-8,4,0,0,0,25,0.0,172,2,29,1,2
889,Tom Wilson\wilsoto01,24,WSH,RW,63,22,18,40,11,128,3,2,2,130,16.9,1143,52,200,29,2
890,Luke Witkowski\witkolu01,28,DET,D,34,0,2,2,-5,23,0,0,0,14,0.0,326,27,67,0,2
891,Christian Wolanin\wolanch01,23,OTT,D,30,4,8,12,3,6,0,0,1,36,11.1,520,31,11,0,2
892,Miles Wood\woodmi01,23,NJD,LW,63,10,14,24,-10,91,1,0,1,159,6.3,863,27,97,0,2
893,Egor Yakovlev\yakoveg01,27,NJD,D,25,2,5,7,-6,6,0,0,0,24,8.3,392,22,12,0,2
894,Kailer Yamamoto\yamamka01,20,EDM,RW,17,1,1,2,-6,2,0,0,0,13,7.7,222,11,18,0,2
895,Keith Yandle\yandlke01,32,FLA,D,82,9,53,62,-17,50,7,0,2,199,4.5,1840,76,47,0,2
896,Pavel Zacha\zachapa01,21,NJD,C,61,13,12,25,-6,15,4,2,2,99,13.1,981,24,68,348,2
897,Filip Zadina\zadinfi01,19,DET,RW,9,1,2,3,-5,0,1,0,0,18,5.6,138,3,6,3,2
898,Nikita Zadorov\zadorni01,23,COL,D,70,7,7,14,19,75,0,0,0,100,7.0,1204,67,228,0,2
899,Nikita Zaitsev\zaitsni01,27,TOR,D,81,3,11,14,2,18,0,0,0,71,4.2,1658,151,139,0,2
900,Travis Zajac\zajactr01,33,NJD,C,80,19,27,46,-25,20,5,2,3,120,15.8,1542,38,66,841,2
901,Jakub Zboril\zborija01,21,BOS,D,2,0,0,0,0,0,0,0,0,1,0.0,22,0,3,0,2
902,Mika Zibanejad\zibanmi01,25,NYR,C,82,30,44,74,-12,47,11,2,5,236,12.7,1686,66,134,830,2
903,Mats Zuccarello\zuccama01,31,TOT,LW,48,12,28,40,-8,24,3,0,1,104,11.5,953,43,57,10,2
904,Jason Zucker\zuckeja01,27,MIN,LW,81,21,21,42,-9,28,7,0,5,214,9.8,1383,38,87,2,2
905,Valentin Zykov\zykovva01,23,TOT,LW,28,2,3,5,-5,2,0,0,0,29,6.9,279,6,26,2,2
